id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,25,1,1,18,1,1,1,4,4,5,18,4,4,18,5,14,5,8,6,6,6,6,17,5,18,24,24
mh1,mh1,50.0,1,1,2,2,2,2,2,2,2,4,2,2,2,2,6,6,7,2,2,2,2,2,2,2,2,2,5,7,7,7
mnh0,mnh0,50.0,1,1,3,1,2,2,5,5,5,5,7,7,7,5,7,7,5,7,16,7,12,12,12,7,7,7,18,5,5,5
mnh1,mnh1,50.0,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mnh2,mnh2,50.0,1,2,2,2,2,3,4,4,4,4,4,4,4,8,4,4,8,5,5,5,5,5,5,5,5,5,5,8,8,8
mnh3,mnh3,50.0,1,2,2,2,2,2,2,5,6,5,7,7,7,2,7,7,2,7,8,7,8,8,8,7,7,7,7,2,2,2
mnh4,mnh4,50.0,1,1,1,23,4,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,10,1,1,11,1,16,16,16
mnh5,mnh5,50.0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,10,2,4,2,4,4,4,4,4,4,2,10,10,10
mnh6,mnh6,50.0,1,2,2,2,2,5,10,10,10,10,13,13,13,24,13,13,25,13,13,13,13,13,13,13,13,13,13,25,25,25
lpsh0,lpsh0,1.0,23,1/2,1,1,1,1,1,1,1,1,0,0/6,0,1,0,18,1,11,0,14,0,0,0,0,0,10,12,22,1,1
lpsnh0,lpsnh0,1.0,1,1,1/3,1,1,6/7,1,1/8,1/8,1/8,14,14,14,1,14,20/14,1,14,15,14,16/15,15,15,14,18,14,14,1,1,1/23
lpsnh1,lpsnh1,1.0,1,1,1,1,1,1/2,1/3,1/3,3,5,3,3,3,1,3/13/14,13,1,3,3,3,3/9,3,3,3,3,3,3/12,1,1,18
lpsnh2,lpsnh2,1.0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,5,2,2,2,2,2/4,2,2,2,2,1,1,1
