id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,14,1,1,1,1,1,1,1,1,5,11,5,1,2,7,10,1,5,1,1,9,1,10,2,1,5,9,11,10,10
mh1,mh1,50.0,1,1,1,1,1,1,1,11,1,11,1,12,10,3,11,1,1,11,1,3,1,0,1,3,0,11,13,1,1,1
mh2,mh2,50.0,2,1,2,2,2,2,2,2,5,2,2,13,9,6,13,2,2,2,2,6,2,6,2,6,0,13,2,2,2,2
mh3,mh3,50.0,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,13,1,13,2,11,2,1,2,5,1,11,15,1,18
mh4,mh4,50.0,1,1,1,1,15,15,1,9,6,9,1,9,0,6,9,1,15,9,15,6,15,6,1,6,2,9,15,1,1,1
mh5,mh5,50.0,1,2,1,7,22,22,1,17,7,19,7,19,16,7,19,7,22,19,22,7,22,7,7,7,7,0,22,24,7,7
mh6,mh6,50.0,3,1,3,3,3,3,29,3,3,3,3,3,3,3,3,3,3,3,3,3,28,3,3,3,20,3,28,3,3,3
mh7,mh7,50.0,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,19,1,1,1,3,1,1,19,1,8,0,17,19,19,0
mh8,mh8,50.0,1,1,1,7,7,7,1,1,1,1,7,1,1,1,1,14,7,1,7,5,7,1,7,6,1,1,7,13,7,7
mh9,mh9,50.0,1,1,19,1,1,1,20,1,1,1,1,1,1,1,1,1,12,1,12,0,12,1,1,1,1,11,15,1,1,1
mh10,mh10,50.0,1,1,1,1,1,1,1,3,3,7,30,3,3,3,3,30,1,7,1,3,1,3,30,3,5,25,1,30,30,31
mh11,mh11,50.0,1,1,1,1,1,1,1,2,4,2,18,2,4,4,2,18,1,2,1,4,1,4,29,6,12,2,1,26,29,37
mnh0,mnh0,50.0,1,1,1,18,2,2,1,3,6,3,15,3,5,6,3,2,2,3,2,6,2,6,2,6,10,3,2,15,2,2
mnh1,mnh1,50.0,1,11,1,1,1,29,1,1,12,1,1,1,13,12,1,41,31,1,31,12,1,12,1,12,27,1,1,32,1,38
mnh2,mnh2,50.0,1,1,1,1,1,1,1,7,1,7,1,7,1,1,7,1,1,7,1,1,1,1,10,1,1,7,1,1,1,1
